PrimaryResult	True	subject-app	2026-06-12T15:05:20.178Z	RevisionStateSample	rollout-event-1	Provisioned	3	subject-app--0000004	100
PrimaryResult	False	subject-app	2026-06-12T15:05:26.78Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--bxdkxgx	0
PrimaryResult	False	subject-app	2026-06-12T15:05:26.879Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000001	0
PrimaryResult	False	subject-app	2026-06-12T15:05:26.978Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000002	0
PrimaryResult	False	subject-app	2026-06-12T15:05:27.073Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000003	0
PrimaryResult	True	subject-app	2026-06-12T15:05:27.172Z	RevisionStateSample	rollout-event-1	Provisioned	3	subject-app--0000004	100
PrimaryResult	False	subject-app	2026-06-12T15:05:33.823Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--bxdkxgx	0
PrimaryResult	False	subject-app	2026-06-12T15:05:33.883Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000001	0
PrimaryResult	False	subject-app	2026-06-12T15:05:33.984Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000002	0
PrimaryResult	False	subject-app	2026-06-12T15:05:34.085Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000003	0
PrimaryResult	True	subject-app	2026-06-12T15:05:34.184Z	RevisionStateSample	rollout-event-1	Provisioned	3	subject-app--0000004	100
PrimaryResult	False	subject-app	2026-06-12T15:05:41.013Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--bxdkxgx	0
PrimaryResult	False	subject-app	2026-06-12T15:05:41.083Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000001	0
PrimaryResult	False	subject-app	2026-06-12T15:05:41.182Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000002	0
PrimaryResult	False	subject-app	2026-06-12T15:05:41.281Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000003	0
PrimaryResult	True	subject-app	2026-06-12T15:05:41.381Z	RevisionStateSample	rollout-event-1	Provisioned	3	subject-app--0000004	100
PrimaryResult	False	subject-app	2026-06-12T15:05:48.24Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--bxdkxgx	0
PrimaryResult	False	subject-app	2026-06-12T15:05:48.286Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000001	0
PrimaryResult	False	subject-app	2026-06-12T15:05:48.383Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000002	0
PrimaryResult	False	subject-app	2026-06-12T15:05:48.482Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000003	0
PrimaryResult	True	subject-app	2026-06-12T15:05:48.578Z	RevisionStateSample	rollout-event-1	Provisioned	3	subject-app--0000004	100
PrimaryResult	False	subject-app	2026-06-12T15:05:55.17Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--bxdkxgx	0
PrimaryResult	False	subject-app	2026-06-12T15:05:55.191Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000001	0
PrimaryResult	False	subject-app	2026-06-12T15:05:55.287Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000002	0
PrimaryResult	False	subject-app	2026-06-12T15:05:55.386Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000003	0
PrimaryResult	True	subject-app	2026-06-12T15:05:55.485Z	RevisionStateSample	rollout-event-1	Provisioned	3	subject-app--0000004	100
PrimaryResult	False	subject-app	2026-06-12T15:06:02.127Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--bxdkxgx	0
PrimaryResult	False	subject-app	2026-06-12T15:06:02.265Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000001	0
PrimaryResult	False	subject-app	2026-06-12T15:06:02.289Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000002	0
PrimaryResult	False	subject-app	2026-06-12T15:06:02.468Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000003	0
PrimaryResult	True	subject-app	2026-06-12T15:06:02.49Z	RevisionStateSample	rollout-event-1	Provisioned	3	subject-app--0000004	100
PrimaryResult	False	subject-app	2026-06-12T15:06:09.325Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--bxdkxgx	0
PrimaryResult	False	subject-app	2026-06-12T15:06:09.387Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000001	0
PrimaryResult	False	subject-app	2026-06-12T15:06:09.482Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000002	0
PrimaryResult	False	subject-app	2026-06-12T15:06:09.581Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000003	0
PrimaryResult	True	subject-app	2026-06-12T15:06:09.678Z	RevisionStateSample	rollout-event-1	Provisioned	3	subject-app--0000004	100
PrimaryResult	False	subject-app	2026-06-12T15:06:16.43Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--bxdkxgx	0
PrimaryResult	False	subject-app	2026-06-12T15:06:16.486Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000001	0
PrimaryResult	False	subject-app	2026-06-12T15:06:16.585Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000002	0
PrimaryResult	False	subject-app	2026-06-12T15:06:16.681Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000003	0
PrimaryResult	True	subject-app	2026-06-12T15:06:16.78Z	RevisionStateSample	rollout-event-1	Provisioned	3	subject-app--0000004	100
PrimaryResult	False	subject-app	2026-06-12T15:06:23.346Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--bxdkxgx	0
PrimaryResult	False	subject-app	2026-06-12T15:06:23.385Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000001	0
PrimaryResult	False	subject-app	2026-06-12T15:06:23.48Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000002	0
PrimaryResult	False	subject-app	2026-06-12T15:06:23.579Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000003	0
PrimaryResult	True	subject-app	2026-06-12T15:06:23.679Z	RevisionStateSample	rollout-event-1	Provisioned	3	subject-app--0000004	100
PrimaryResult	False	subject-app	2026-06-12T15:06:30.343Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--bxdkxgx	0
PrimaryResult	False	subject-app	2026-06-12T15:06:30.383Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000001	0
PrimaryResult	False	subject-app	2026-06-12T15:06:30.485Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000002	0
PrimaryResult	False	subject-app	2026-06-12T15:06:30.584Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000003	0
PrimaryResult	True	subject-app	2026-06-12T15:06:30.681Z	RevisionStateSample	rollout-event-1	Provisioned	3	subject-app--0000004	100
